class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0,0.6492871046066284,0.5445677042007446,-0.025335052981972694,0.9999517202377319,0.6588401794433594,0.5207085013389587,-0.009460071101784706,0.999890923500061,0.6581975221633911,0.5181419849395752,-0.009552638977766037,0.9999104738235474,0.6575331091880798,0.5151099562644958,-0.009572705253958702,0.9999420642852783,0.6578019857406616,0.517991840839386,-0.05116751417517662,0.9999123811721802,0.6565107703208923,0.5139195322990417,-0.051185619086027145,0.9999281167984009,0.6552167534828186,0.5093560814857483,-0.051122035831213,0.9999386072158813,0.6393653154373169,0.48573675751686096,0.08772660791873932,0.9999443292617798,0.638687252998352,0.4848516881465912,-0.09940832108259201,0.9998757839202881,0.6319664716720581,0.551376461982727,0.013748531229794025,0.9996800422668457,0.6305854916572571,0.5467326045036316,-0.040671687573194504,0.9997554421424866,0.5432496666908264,0.5243870615959167,0.23011340200901031,0.9992431402206421,0.5475886464118958,0.553412675857544,-0.21181677281856537,0.9997532963752747,0.5344439744949341,0.7345343828201294,0.23277156054973602,0.4248577058315277,0.5388455986976624,0.7629333138465881,-0.26276642084121704,0.9858883023262024,0.5426210761070251,0.9042251706123352,0.09094837307929993,0.3321780860424042,0.5473785996437073,0.9526461958885193,-0.2022416740655899,0.9771833419799805,0.5708836913108826,0.9150642156600952,0.08674950152635574,0.36435309052467346,0.5752123594284058,0.965092658996582,-0.25624722242355347,0.9683107733726501,0.5733713507652283,0.9205434322357178,0.03714717924594879,0.372915118932724,0.5786092281341553,0.9569922685623169,-0.2117585986852646,0.9661005139350891,0.5618373155593872,0.920283854007721,0.06586509197950363,0.37957167625427246,0.5683618187904358,0.9543291926383972,-0.1870838850736618,0.9520370364189148,0.3370887339115143,0.5967625975608826,0.14842364192008972,0.9988658428192139,0.32807210087776184,0.611413836479187,-0.1480810046195984,0.9989560842514038,0.3354077935218811,0.9026119709014893,0.16670440137386322,0.27546072006225586,0.33169180154800415,0.9386671185493469,-0.20854297280311584,0.9887449145317078,0.17285366356372833,0.8695529699325562,0.267367422580719,0.6160200238227844,0.1614735722541809,0.881397008895874,-0.05098564550280571,0.993110179901123,0.15798750519752502,0.8038232326507568,0.27681055665016174,0.765511155128479,0.14526057243347168,0.8199207186698914,-0.027652407065033913,0.9905173182487488,0.10160557925701141,0.9219063520431519,0.2666940987110138,0.7090871930122375,0.08595621585845947,0.9332963228225708,0.024847129359841347,0.9852650761604309
0,0.64898681640625,0.54453444480896,-0.02377014420926571,0.9999521374702454,0.6585953235626221,0.520707368850708,-0.008243286982178688,0.9998921751976013,0.6580266356468201,0.5181434750556946,-0.008339502848684788,0.999911367893219,0.6574008464813232,0.5151165723800659,-0.00836635660380125,0.9999423027038574,0.6575300693511963,0.5179868340492249,-0.04958420246839523,0.9999128580093384,0.6562938690185547,0.5139082074165344,-0.04959578439593315,0.9999284148216248,0.6550174951553345,0.5093156099319458,-0.049526091665029526,0.9999386668205261,0.639389157295227,0.4856550991535187,0.08779467642307281,0.9999449849128723,0.6386792659759521,0.4845629632472992,-0.09819343686103821,0.999877393245697,0.6318352818489075,0.5510871410369873,0.01484407763928175,0.9996823072433472,0.630365788936615,0.5463181138038635,-0.03910168260335922,0.9997562170028687,0.5442837476730347,0.5224621891975403,0.23109422624111176,0.9992664456367493,0.5492175221443176,0.5501471161842346,-0.2102847844362259,0.9997578263282776,0.5345960855484009,0.7336903810501099,0.23435111343860626,0.42267388105392456,0.5394304990768433,0.7623391151428223,-0.25820499658584595,0.9855380654335022,0.5425606369972229,0.9052106738090515,0.0945173129439354,0.33008450269699097,0.5473363995552063,0.9526775479316711,-0.18116994202136993,0.9762437343597412,0.5700510740280151,0.9152774810791016,0.09238982200622559,0.361124724149704,0.575206458568573,0.9645994901657104,-0.22951079905033112,0.9670843482017517,0.5725480914115906,0.9205392599105835,0.04416501149535179,0.36949944496154785,0.5786100029945374,0.9567066431045532,-0.1841685175895691,0.9647150635719299,0.5616224408149719,0.9202848076820374,0.0700109452009201,0.37640365958213806,0.5683911442756653,0.954216718673706,-0.16474121809005737,0.9502400159835815,0.33697858452796936,0.5959442853927612,0.1462973654270172,0.9989025592803955,0.328071653842926,0.6100998520851135,-0.14599034190177917,0.9989739656448364,0.3351437449455261,0.902460515499115,0.16838842630386353,0.2740897536277771,0.3315783739089966,0.9371621608734131,-0.2010389119386673,0.9884633421897888,0.1728433519601822,0.8693692088127136,0.2700628936290741,0.6150593757629395,0.16156107187271118,0.8796852827072144,-0.036089200526475906,0.9927387237548828,0.15790127217769623,0.805428683757782,0.27951911091804504,0.7635424733161926,0.1455100029706955,0.8200307488441467,-0.011602240614593029,0.9899016618728638,0.10204005986452103,0.9279072880744934,0.27232488989830017,0.7075371146202087,0.08668652176856995,0.9351690411567688,0.048289790749549866,0.9846746921539307
0,0.6489885449409485,0.5445938110351562,-0.023782694712281227,0.9999518990516663,0.6585962176322937,0.5206907987594604,-0.008250689134001732,0.9998920559883118,0.65803062915802,0.5181375741958618,-0.008346541784703732,0.9999111890792847,0.6574029922485352,0.5151166915893555,-0.008372717536985874,0.999941885471344,0.65752774477005,0.5179718732833862,-0.04959044232964516,0.9999122023582458,0.6562920212745667,0.5138948559761047,-0.04960166662931442,0.9999277591705322,0.6550095081329346,0.5092931389808655,-0.049531590193510056,0.999937891960144,0.6394360661506653,0.48567238450050354,0.0871470645070076,0.9999451637268066,0.6386762261390686,0.4845517873764038,-0.09817395359277725,0.9998773336410522,0.6318346858024597,0.5510983467102051,0.014828073792159557,0.9996812343597412,0.6303600668907166,0.5463222861289978,-0.039096586406230927,0.9997539520263672,0.5446860194206238,0.5209702253341675,0.2306656837463379,0.9992817044258118,0.5497196912765503,0.5473632216453552,-0.20951221883296967,0.999758243560791,0.5346896648406982,0.7332456707954407,0.23363198339939117,0.4215182363986969,0.5394977331161499,0.7617911696434021,-0.2557697892189026,0.9850886464118958,0.5425147414207458,0.906073808670044,0.09439229220151901,0.32761746644973755,0.5473172664642334,0.9526812434196472,-0.17775927484035492,0.9751799702644348,0.5697031021118164,0.915483295917511,0.09209426492452621,0.35751214623451233,0.5752025842666626,0.9641979932785034,-0.22592085599899292,0.9657028913497925,0.5721225142478943,0.920538604259491,0.04393661767244339,0.36568930745124817,0.5786084532737732,0.9564321041107178,-0.18034908175468445,0.963161289691925,0.5614798665046692,0.9202949404716492,0.06981383264064789,0.3727799355983734,0.5684083700180054,0.9540855288505554,-0.16124792397022247,0.9482066035270691,0.3369502127170563,0.5949164628982544,0.14420565962791443,0.9989182949066162,0.3280721604824066,0.6078139543533325,-0.14390887320041656,0.9989718794822693,0.3350526988506317,0.9021432399749756,0.1683402806520462,0.2726839780807495,0.3314165472984314,0.9357732534408569,-0.1994073987007141,0.9881289005279541,0.17284303903579712,0.8690718412399292,0.26998668909072876,0.6133801937103271,0.16157858073711395,0.8785086870193481,-0.03461208567023277,0.9923397302627563,0.15788933634757996,0.8065922260284424,0.2794029414653778,0.7608120441436768,0.14566616714000702,0.8202746510505676,-0.010121626779437065,0.9892776012420654,0.1024029329419136,0.9302375912666321,0.27195173501968384,0.7049635648727417,0.0870288833975792,0.9361866116523743,0.049838609993457794,0.9840010404586792
0,0.6478520035743713,0.54645836353302,-0.02381189912557602,0.9999507665634155,0.6577781438827515,0.5224528312683105,-0.008427421562373638,0.9998893737792969,0.6573736071586609,0.5200003981590271,-0.008524609729647636,0.9999088644981384,0.6568842530250549,0.5170083045959473,-0.008552715182304382,0.999940037727356,0.6567161679267883,0.519639790058136,-0.04966643825173378,0.9999095797538757,0.6556270718574524,0.5154982209205627,-0.049676623195409775,0.9999256134033203,0.654444694519043,0.5107886791229248,-0.04960737004876137,0.9999358654022217,0.6394128203392029,0.48708659410476685,0.08608313649892807,0.9999437928199768,0.6384598016738892,0.48549550771713257,-0.09840413928031921,0.9998745918273926,0.6307730078697205,0.5520293712615967,0.01468675211071968,0.9996739029884338,0.6293925642967224,0.5470870137214661,-0.03912665322422981,0.9997476935386658,0.5449339151382446,0.5206936001777649,0.2302447110414505,0.9992873668670654,0.5503473877906799,0.5460237860679626,-0.20959042012691498,0.9997584819793701,0.5349012613296509,0.7332032322883606,0.23331567645072937,0.4216180145740509,0.5397382378578186,0.7615681886672974,-0.25630953907966614,0.9847621917724609,0.5425781011581421,0.9071253538131714,0.09436390548944473,0.32664990425109863,0.5473365783691406,0.9527516961097717,-0.18140368163585663,0.9745261073112488,0.5696830153465271,0.915904700756073,0.09185994416475296,0.35581502318382263,0.5752359628677368,0.9640265703201294,-0.23168839514255524,0.9648544788360596,0.5721021294593811,0.9206122756004333,0.04356241971254349,0.3638606667518616,0.5786643624305725,0.9563304781913757,-0.18645653128623962,0.9622029662132263,0.5615282654762268,0.9204555153846741,0.06974969059228897,0.3710935711860657,0.5685580968856812,0.9540623426437378,-0.16536691784858704,0.9469146132469177,0.33721017837524414,0.5946481823921204,0.14378027617931366,0.9989017844200134,0.3281685411930084,0.6064653396606445,-0.14348196983337402,0.9989438056945801,0.33505338430404663,0.9016772508621216,0.16803555190563202,0.2728675305843353,0.3310856223106384,0.9344834089279175,-0.1995069682598114,0.9879562258720398,0.17302332818508148,0.8686766028404236,0.26985496282577515,0.6126608848571777,0.16156847774982452,0.8775285482406616,-0.03538144379854202,0.992112398147583,0.15794043242931366,0.8075308203697205,0.2792525291442871,0.7592025399208069,0.14565116167068481,0.8203932642936707,-0.011268227361142635,0.9889137148857117,0.1032886803150177,0.9313567876815796,0.2717028856277466,0.7031592130661011,0.0871424525976181,0.9371890425682068,0.045722078531980515,0.983585774898529
0,0.6471947431564331,0.548075258731842,-0.023252956569194794,0.9999501705169678,0.6573038101196289,0.5234152674674988,-0.008059723302721977,0.9998880624771118,0.6569769382476807,0.5210283398628235,-0.008158136159181595,0.999907910823822,0.6565516591072083,0.5181107521057129,-0.008187667466700077,0.9999390840530396,0.6562172174453735,0.5206549167633057,-0.04911704361438751,0.9999079704284668,0.655184805393219,0.5165238380432129,-0.049125682562589645,0.9999243021011353,0.6540317535400391,0.5118260979652405,-0.04905736818909645,0.9999344944953918,0.6393560767173767,0.4887498617172241,0.08609504252672195,0.9999433159828186,0.638177216053009,0.4867624342441559,-0.09791476279497147,0.9998729228973389,0.6301401257514954,0.5531282424926758,0.014999480918049812,0.9996695518493652,0.628821611404419,0.5482608079910278,-0.038554560393095016,0.9997432231903076,0.5450047850608826,0.5206355452537537,0.23023611307144165,0.9992939829826355,0.5507833957672119,0.5457586646080017,-0.20898480713367462,0.9997580647468567,0.5349372029304504,0.733181357383728,0.2331397384405136,0.42245638370513916,0.5398666858673096,0.7614116072654724,-0.25643306970596313,0.9845377206802368,0.5425752997398376,0.9078982472419739,0.09427721053361893,0.3268294334411621,0.547372043132782,0.9529198408126831,-0.18371252715587616,0.9739238023757935,0.5696022510528564,0.9161813259124756,0.09187006205320358,0.3551098704338074,0.5753464102745056,0.96399986743927,-0.2339693009853363,0.9640263319015503,0.5720307230949402,0.9206749796867371,0.0435403473675251,0.36303722858428955,0.5787665247917175,0.9563154578208923,-0.18884159624576569,0.9612550139427185,0.5615271925926208,0.9206123352050781,0.06967978179454803,0.370357483625412,0.5687223672866821,0.9540625810623169,-0.16773606836795807,0.9456700682640076,0.33745068311691284,0.5941596627235413,0.14347104728221893,0.9988818764686584,0.32867586612701416,0.6054785251617432,-0.14316894114017487,0.998913586139679,0.33503231406211853,0.9011054039001465,0.16738981008529663,0.2734259068965912,0.33094584941864014,0.9338242411613464,-0.19962233304977417,0.9878785610198975,0.1730913668870926,0.8681781888008118,0.26846548914909363,0.6125854849815369,0.16152548789978027,0.8769841194152832,-0.03866926580667496,0.9919573068618774,0.15793897211551666,0.8079010248184204,0.2777293026447296,0.7580833435058594,0.14550121128559113,0.820483386516571,-0.014762859791517258,0.9886565804481506,0.10396028310060501,0.9319321513175964,0.27109917998313904,0.7020628452301025,0.08717024326324463,0.937944233417511,0.044068846851587296,0.9833011627197266
0,0.6444013714790344,0.551176130771637,-0.021484967321157455,0.9999501705169678,0.6555250883102417,0.5267391204833984,-0.006621513050049543,0.9998884201049805,0.655377984046936,0.5243965983390808,-0.006721146870404482,0.9999082088470459,0.6551418304443359,0.521540641784668,-0.006752001587301493,0.99993896484375,0.6545795798301697,0.5239954590797424,-0.047475431114435196,0.9999077320098877,0.6537821292877197,0.5200035572052002,-0.047483962029218674,0.9999240636825562,0.6528012156486511,0.5152613520622253,-0.04741755872964859,0.999934196472168,0.6388807892799377,0.49120190739631653,0.08646516501903534,0.9999434351921082,0.6375890970230103,0.48920339345932007,-0.09669383615255356,0.9998736381530762,0.6274265050888062,0.5549246072769165,0.01639421470463276,0.9996693134307861,0.6265131831169128,0.5500298738479614,-0.03687852993607521,0.9997423887252808,0.544960081577301,0.5204187035560608,0.2306877076625824,0.9993053078651428,0.5507683157920837,0.5457841753959656,-0.20833297073841095,0.9997608065605164,0.5349419116973877,0.7330961227416992,0.2331603616476059,0.42340314388275146,0.5398797392845154,0.7614128589630127,-0.25630754232406616,0.9843835234642029,0.542569100856781,0.9081571698188782,0.0942477285861969,0.3283076286315918,0.5473848581314087,0.9531217217445374,-0.182286337018013,0.9735027551651001,0.5695409178733826,0.9162003397941589,0.09179425984621048,0.3558405935764313,0.575501024723053,0.9639542102813721,-0.23140473663806915,0.9634295701980591,0.5719745755195618,0.9206427931785583,0.04334200546145439,0.3636094331741333,0.5788958072662354,0.9562615156173706,-0.18658044934272766,0.9605560302734375,0.5615270137786865,0.920610785484314,0.06962229311466217,0.3709013760089874,0.5689082741737366,0.954053521156311,-0.16619260609149933,0.9447925090789795,0.337539404630661,0.5932213664054871,0.1434124857187271,0.9988629221916199,0.3293428122997284,0.6044524312019348,-0.14310958981513977,0.9988880157470703,0.3347005248069763,0.9000640511512756,0.1673622727394104,0.2745950520038605,0.3307682275772095,0.9334689378738403,-0.2001325637102127,0.9878338575363159,0.17309194803237915,0.8678340911865234,0.267928808927536,0.6130285859107971,0.16135446727275848,0.8770024180412292,-0.04386988654732704,0.9918664693832397,0.1576918065547943,0.8081076741218567,0.27704188227653503,0.7574364542961121,0.14496251940727234,0.821018397808075,-0.02029549889266491,0.9884795546531677,0.10431217402219772,0.932217001914978,0.2708341181278229,0.7015883326530457,0.0871686041355133,0.938673734664917,0.03813815116882324,0.9831326007843018
0,0.6437174677848816,0.5530714988708496,-0.02181857079267502,0.9999505877494812,0.6548402905464172,0.5286465287208557,-0.006888621021062136,0.9998900294303894,0.6547461152076721,0.5264250636100769,-0.006990077439695597,0.9999094605445862,0.6545741558074951,0.5238025784492493,-0.007021863479167223,0.9999395608901978,0.653835654258728,0.525983989238739,-0.0479256734251976,0.9999087452888489,0.6530412435531616,0.5221696496009827,-0.0479351282119751,0.9999248385429382,0.6520203948020935,0.5175143480300903,-0.047867465764284134,0.9999348521232605,0.6387423276901245,0.4945415258407593,0.08637194335460663,0.9999440908432007,0.6369981169700623,0.4917265772819519,-0.09749598056077957,0.999876081943512,0.6267898678779602,0.5564270615577698,0.01616116426885128,0.9996721744537354,0.6257600784301758,0.5516750812530518,-0.03730545938014984,0.9997444152832031,0.5449916124343872,0.5204278826713562,0.23086626827716827,0.9993183612823486,0.5507768988609314,0.5460141897201538,-0.2097652405500412,0.9997637271881104,0.5349273085594177,0.7335867881774902,0.23316797614097595,0.42399558424949646,0.5397811532020569,0.7616148591041565,-0.257113516330719,0.9843569397926331,0.5426552891731262,0.9088189005851746,0.09168966114521027,0.32941922545433044,0.547387421131134,0.9535709023475647,-0.18285371363162994,0.9733107686042786,0.5695751905441284,0.9164026975631714,0.0884602889418602,0.35666424036026,0.575605571269989,0.9640681743621826,-0.23220597207546234,0.9631435871124268,0.5720179677009583,0.9206659197807312,0.039649587124586105,0.36431801319122314,0.5790491700172424,0.9563265442848206,-0.1875213086605072,0.9602068662643433,0.5616952776908875,0.9206867218017578,0.06675661355257034,0.3716335594654083,0.5691124200820923,0.9541712999343872,-0.16674302518367767,0.9443492293357849,0.33806294202804565,0.592912495136261,0.1435505598783493,0.9988391995429993,0.3304046094417572,0.6042128801345825,-0.1432475745677948,0.9988582730293274,0.33438268303871155,0.8996322154998779,0.16751283407211304,0.27638980746269226,0.330663800239563,0.9332567453384399,-0.20230844616889954,0.9878121018409729,0.17310675978660583,0.8672912120819092,0.26825615763664246,0.6133645176887512,0.16128025949001312,0.8770103454589844,-0.04919588193297386,0.9917870163917542,0.15761369466781616,0.8081076145172119,0.2773454785346985,0.7565283179283142,0.14477640390396118,0.8212762475013733,-0.026082007214426994,0.9883021712303162,0.10452228039503098,0.9321439266204834,0.2709920108318329,0.7011141777038574,0.08716488629579544,0.9390239715576172,0.02883942611515522,0.9829531908035278
0,0.6405362486839294,0.5557445883750916,-0.021397164091467857,0.9999498724937439,0.6521798372268677,0.5313018560409546,-0.0064712041057646275,0.9998888969421387,0.6521828174591064,0.5289154648780823,-0.006574568804353476,0.9999085068702698,0.6520424485206604,0.5262921452522278,-0.006607902701944113,0.9999386668205261,0.6512342691421509,0.5289916396141052,-0.0476093515753746,0.9999072551727295,0.650527834892273,0.5252127647399902,-0.04761786013841629,0.9999234080314636,0.6494880318641663,0.5206965208053589,-0.047551196068525314,0.9999336004257202,0.6372799277305603,0.4975285232067108,0.08662542700767517,0.9999434351921082,0.6351048946380615,0.4948454201221466,-0.09745368361473083,0.9998748302459717,0.6238681077957153,0.5581191182136536,0.016570834442973137,0.9996667504310608,0.6230437159538269,0.5539261698722839,-0.03701801970601082,0.9997393488883972,0.5448045134544373,0.520397961139679,0.23086263239383698,0.9993227124214172,0.5505809187889099,0.5460909008979797,-0.20964010059833527,0.9997612237930298,0.5347585082054138,0.7338377237319946,0.23274607956409454,0.42608121037483215,0.5396097302436829,0.7616147398948669,-0.25865989923477173,0.9842036366462708,0.5426804423332214,0.909259557723999,0.09037084132432938,0.333714097738266,0.5473880767822266,0.9539339542388916,-0.18857118487358093,0.9731274843215942,0.5695826411247253,0.9166183471679688,0.08670657128095627,0.3606504499912262,0.5756992697715759,0.9641133546829224,-0.23817621171474457,0.9628890752792358,0.5720367431640625,0.9207119941711426,0.03781192749738693,0.36819615960121155,0.5791863203048706,0.9563481211662292,-0.1933809071779251,0.959898054599762,0.5617968440055847,0.9208144545555115,0.06538698077201843,0.37516918778419495,0.5692656636238098,0.9542507529258728,-0.17246359586715698,0.943936288356781,0.3385094702243805,0.5929232835769653,0.14346913993358612,0.9987694621086121,0.3309430181980133,0.6042287349700928,-0.14316318929195404,0.9987840056419373,0.3336450755596161,0.8992774486541748,0.16609402000904083,0.2780557870864868,0.3303404748439789,0.9331530332565308,-0.20610319077968597,0.9876889586448669,0.17312447726726532,0.8666872978210449,0.26610785722732544,0.6131417751312256,0.16113896667957306,0.8770182728767395,-0.057555191218853,0.9916922450065613,0.1576589196920395,0.8080883622169495,0.2750411629676819,0.7557187676429749,0.14477168023586273,0.8216984868049622,-0.03469078242778778,0.9881547093391418,0.10451669245958328,0.9318158626556396,0.2681824564933777,0.6994823813438416,0.08690236508846283,0.9390125274658203,0.019180558621883392,0.9826886057853699
0,0.6353762745857239,0.5612358450889587,-0.006341808009892702,0.9999507665634155,0.6480061411857605,0.5382808446884155,0.007999589666724205,0.9998911023139954,0.6480631232261658,0.5354985594749451,0.007893386296927929,0.9999101758003235,0.6479972004890442,0.5325296521186829,0.007853182032704353,0.9999395608901978,0.6474472880363464,0.5357307195663452,-0.032526273280382156,0.999908447265625,0.647023618221283,0.5315696597099304,-0.03253168612718582,0.99992436170578,0.6463156342506409,0.5269297361373901,-0.03246273100376129,0.9999345541000366,0.6349108219146729,0.5017215609550476,0.09810672700405121,0.9999443888664246,0.6331253051757812,0.49954596161842346,-0.08325875550508499,0.9998779892921448,0.6192168593406677,0.5608443021774292,0.030586538836359978,0.9996709227561951,0.6186930537223816,0.5568591356277466,-0.022215556353330612,0.9997425675392151,0.5433894395828247,0.5203579068183899,0.23683591187000275,0.9993420839309692,0.5498860478401184,0.5455663800239563,-0.1962234377861023,0.999767541885376,0.5339255928993225,0.7315414547920227,0.23536370694637299,0.42894843220710754,0.539323091506958,0.7603258490562439,-0.25235241651535034,0.9843090176582336,0.5426379442214966,0.9091466069221497,0.0904693529009819,0.3378784656524658,0.5474318861961365,0.9539476037025452,-0.1833803802728653,0.973102867603302,0.5695575475692749,0.9164462089538574,0.08637309074401855,0.3634534180164337,0.5759592652320862,0.9639871120452881,-0.23076574504375458,0.9626784324645996,0.5720252394676208,0.9204092025756836,0.037917640060186386,0.3707258999347687,0.5794763565063477,0.956191897392273,-0.18631155788898468,0.9596066474914551,0.5617952942848206,0.920609176158905,0.06568426638841629,0.37701234221458435,0.5695945620536804,0.9541874527931213,-0.16711482405662537,0.9436324834823608,0.33857324719429016,0.5929172039031982,0.14108523726463318,0.9987548589706421,0.3323107957839966,0.6042736768722534,-0.14079269766807556,0.9987726211547852,0.33159008622169495,0.89918053150177,0.16269172728061676,0.2778383195400238,0.3303385376930237,0.9332570433616638,-0.2028185874223709,0.9874047040939331,0.17261478304862976,0.866671621799469,0.2594186067581177,0.6126797199249268,0.1611417680978775,0.8771041035652161,-0.057193536311388016,0.9915536046028137,0.15748146176338196,0.8083839416503906,0.26779183745384216,0.7554649114608765,0.1450948566198349,0.8226317167282104,-0.0344163216650486,0.9880020022392273,0.1034475713968277,0.9317868947982788,0.25667065382003784,0.6978656649589539,0.08676325529813766,0.9388495683670044,0.01935083232820034,0.9824256896972656
0,0.6315628886222839,0.5648473501205444,-0.0035441629588603973,0.9999514818191528,0.6441460251808167,0.5427976846694946,0.01078779622912407,0.9998925924301147,0.6442254781723022,0.5398266911506653,0.010681813582777977,0.9999114274978638,0.6442273259162903,0.5365613698959351,0.010641991160809994,0.9999402165412903,0.6437580585479736,0.5401224493980408,-0.02950262650847435,0.9999091625213623,0.6434360146522522,0.5357146859169006,-0.029507610946893692,0.9999249577522278,0.6429076790809631,0.5308656096458435,-0.02943822182714939,0.9999351501464844,0.632140040397644,0.5050474405288696,0.10084322839975357,0.9999450445175171,0.6305325627326965,0.502861499786377,-0.0793648287653923,0.9998801946640015,0.615841269493103,0.5628366470336914,0.03332383558154106,0.99967360496521,0.6153451800346375,0.5589295625686646,-0.019171861931681633,0.9997442364692688,0.5428792238235474,0.5203608870506287,0.2387136071920395,0.9993560910224915,0.549713671207428,0.5455893874168396,-0.19223624467849731,0.9997727274894714,0.5330304503440857,0.7316614389419556,0.23562516272068024,0.4312557578086853,0.5390027761459351,0.7602981925010681,-0.24972392618656158,0.9843810200691223,0.5425198674201965,0.9092710614204407,0.09050843119621277,0.33935853838920593,0.5474916100502014,0.9539527893066406,-0.18341755867004395,0.9730416536331177,0.569471538066864,0.9164600372314453,0.08631822466850281,0.36383140087127686,0.5761611461639404,0.963951051235199,-0.23119187355041504,0.9624919891357422,0.5719624161720276,0.9204214811325073,0.03802752494812012,0.37083789706230164,0.5796576738357544,0.9561694264411926,-0.18657878041267395,0.9593386650085449,0.5617173910140991,0.9207234978675842,0.06581879407167435,0.37678036093711853,0.5697481632232666,0.9541869163513184,-0.16718989610671997,0.9433469772338867,0.3392455279827118,0.5927979946136475,0.13970747590065002,0.9987319707870483,0.334283709526062,0.6042311787605286,-0.139405757188797,0.9987514615058899,0.3306114375591278,0.8987010717391968,0.15852461755275726,0.2781496047973633,0.3302912414073944,0.9332667589187622,-0.20267391204833984,0.987328052520752,0.1723967045545578,0.866669774055481,0.2521699368953705,0.6142071485519409,0.16114115715026855,0.8771867156028748,-0.05713045224547386,0.9915590882301331,0.15740688145160675,0.8088593482971191,0.26031574606895447,0.7569022178649902,0.14523468911647797,0.8231601715087891,-0.03427358344197273,0.9880313277244568,0.1026993915438652,0.9317043423652649,0.24766024947166443,0.6977365612983704,0.08647854626178741,0.9387079477310181,0.019453924149274826,0.9823799133300781
